symbol,code,name,current,percent,change,high,low,high52w,low52w,marketcapital,amount,pettm,volume 
SH601177,601177,杭齿前进,6.16,0.65,0.04,6.2,6.1,9.73,5.93,2.4643696E9,2164010.0,182.18,351820
SH603036,603036,如通股份,12.38,0.65,0.08,12.44,12.24,28.45,11.95,2.5175968E9,1.201384E7,69.01,973300
SH603286,603286,日盈电子,15.53,0.65,0.1,15.84,15.25,47.56,14.81,1.36782028E9,1.9975013E7,46.12,1283298
SZ002032,002032,苏泊尔,47.8,0.65,0.31,48.09,47.2,59.0,34.88,3.92554612402E10,4.04649849E7,27.19,849500
SZ002708,002708,光洋股份,4.65,0.65,0.03,4.7,4.61,9.74,4.54,2.1802040034E9,5303078.26,118.8,1139366
SZ002860,002860,星帅尔,17.08,0.65,0.11,17.38,16.91,42.83,16.91,1.9928605816E9,7328708.95,20.96,427579
SH000071,000071,材料等权,2765.8,0.65,17.75,2790.68,2746.4,3809.03,2699.4,5.3722121334E11,8.539735816E9,,1076046000
SH000801,000801,资源80,2713.67,0.65,17.47,2741.23,2698.0,3856.03,2689.3,0.0,1.4431953813E10,,1579825748
SH000972,000972,300沪市,3068.58,0.65,19.87,3098.33,3044.46,4008.28,2988.24,0.0,4.7840608388E10,,4021646490
SZ399956,399956,国企200,932.41,0.65,6.1,941.36,931.06,941.36,931.06,0.0,7.18431064822E10,,6389178300
SZ399983,399983,地产等权,5980.52,0.65,38.33,6040.97,5939.88,9490.64,5654.7,0.0,3.287265498E9,,285409888
SH601001,601001,大同煤业,4.74,0.64,0.03,4.83,4.7,8.15,4.48,7.933338E9,4.5291305E7,16.72,9487716
SH603116,603116,红蜻蜓,7.81,0.64,0.05,7.86,7.74,12.68,7.71,4.5616648E9,6420362.0,12.44,822781
SH603299,603299,井神股份,6.3,0.64,0.04,6.34,6.23,12.57,6.18,3.524472E9,1.0668084E7,18.12,1693800
SH603311,603311,金海环境,10.98,0.64,0.07,11.07,10.85,19.81,10.11,2.3058E9,8685474.0,29.32,794500
SZ000568,000568,泸州老窖,41.06,0.64,0.26,41.61,40.53,74.01,40.06,6.014273666456E10,4.4137649091E8,19.67,10753153
SZ000751,000751,锌业股份,3.15,0.64,0.02,3.16,3.12,6.96,3.06,4.44108822885E9,1.079437894E7,23.34,3435208
SZ000816,000816,*ST慧业,1.57,0.64,0.01,1.59,1.56,7.42,1.46,2.22752120926E9,1.967207326E7,,12514617
SZ000889,000889,茂业通信,12.65,0.64,0.08,12.72,12.51,15.02,11.46,7.8661088429E9,4834502.34,34.11,382992
SZ002006,002006,精功科技,6.32,0.64,0.04,6.38,6.21,8.7,5.03,2.8766112E9,6.356170387E7,27.93,10099472
SZ002379,002379,宏创控股,3.13,0.64,0.02,3.17,3.11,7.6,3.09,2.899632E9,8270114.4,188.93,2636510
SZ002532,002532,新界泵业,4.69,0.64,0.03,4.71,4.62,8.08,4.52,2.35944530787E9,5151114.65,23.74,1101165
SH000125,000125,180稳定,8896.77,0.64,56.79,8965.2,8827.24,11165.51,8732.07,0.0,2.2443194037E10,,1930850600
SH000806,000806,消费服务,6930.04,0.64,44.04,7017.68,6867.88,8533.21,6698.62,0.0,3.73467119574E10,,2282831200
SH000942,000942,内地消费,6747.0,0.64,43.0,6828.9,6683.31,9475.89,6679.61,0.0,1.5421484551E10,,733396963
SZ399676,399676,深医药EW,2267.91,0.64,14.42,2290.11,2251.84,3083.56,2207.47,0.0,1.0410919047E10,,651172833
SZ399807,399807,高铁产业,1466.19,0.64,9.37,1476.01,1448.27,2182.99,1408.03,0.0,2.201005963E9,,318689599
SZ399953,399953,中证地企,1224.94,0.64,7.89,1237.39,1221.91,1237.39,1221.91,0.0,1.142598365675E11,,9876635200
SZ399960,399960,中证龙头,3467.34,0.64,22.17,3504.43,3460.89,3504.43,3460.89,0.0,4.8205169276E10,,3128446600
SZ399966,399966,800非银,4662.85,0.64,29.62,4713.17,4632.61,7021.5,4503.14,0.0,7.628054704E9,,529005232
SH600210,600210,紫江企业,3.19,0.63,0.02,3.23,3.16,6.51,3.01,4.83838834402E9,1.33703E7,17.27,4192297
SH601117,601117,中国化学,6.42,0.63,0.04,6.46,6.33,8.12,6.02,3.166986E10,7.1564163E7,17.65,11176531
SH603717,603717,天域生态,9.63,0.63,0.06,9.69,9.48,25.95,9.33,2.3284977912E9,1.1698481E7,18.4,1219365
SH603858,603858,步长制药,26.99,0.63,0.17,27.25,26.83,57.05,26.78,2.39223166E10,5.8978555E7,14.4,2178976
SZ000055,000055,方大集团,4.78,0.63,0.03,4.84,4.76,9.16,4.62,5.52320245908E9,1.7011198E7,4.82,3542200
SZ000430,000430,张家界,6.44,0.63,0.04,6.49,6.4,11.07,6.31,2.60702589784E9,4750966.4,53.37,737710
SZ002330,002330,得利斯,4.76,0.63,0.03,4.8,4.69,9.69,4.54,2.38952E9,5776330.0,307.91,1212700
SZ002386,002386,天原集团,6.38,0.63,0.04,6.44,6.31,14.01,6.31,4.98186776846E9,2.04135454E7,27.38,3199890
SZ002486,002486,嘉麟杰,3.17,0.63,0.02,3.2,3.14,9.1,3.12,2.63744E9,7214889.88,50.77,2275800
SZ002928,002928,华夏航空,22.28,0.63,0.14,22.75,22.18,49.19,22.05,8.92314E9,3.15649113E7,,1408874
SZ300333,300333,兆日科技,8.05,0.63,0.05,8.25,7.83,13.69,6.34,2.7048E9,9.710531998E7,191.69,12028216
SZ300341,300341,麦迪电气,4.76,0.63,0.03,4.81,4.69,9.81,4.58,2.42837747936E9,7474525.0,19.77,1571800
SZ300416,300416,苏试试验,19.29,0.63,0.12,19.57,19.02,29.69,18.01,2.61529049583E9,6151365.52,38.44,319489
SH000809,000809,细分农业,3919.48,0.63,24.42,3955.25,3894.49,5345.92,3745.82,0.0,3.669973063E9,,406439183
SH000816,000816,细分地产,5264.58,0.63,33.08,5324.28,5227.17,8486.59,4973.07,0.0,4.7484821634E9,,589884200
SZ399353,399353,国证物流,2310.97,0.63,14.45,2332.83,2295.54,3173.19,2291.27,0.0,3.912421022E9,,498632844
SZ399429,399429,新丝路,1057.51,0.63,6.57,1068.17,1047.93,1579.1,1032.64,0.0,1.036557325E10,,1387585046
SZ399814,399814,大农业,949.27,0.63,5.9,961.82,943.26,1212.8,912.79,0.0,5.386943457E9,,425849168
SH600418,600418,江淮汽车,4.86,0.62,0.03,4.93,4.81,12.33,4.81,9.20149688862E9,4.8721036E7,36.71,9996922
SH601368,601368,绿城水务,6.46,0.62,0.04,6.49,6.41,10.55,6.36,4.75333840108E9,4832471.0,13.74,747700
SH603488,603488,展鹏科技,8.18,0.62,0.05,8.27,8.09,23.24,7.28,1.70913738E9,1.1885182E7,24.6,1450823
SH603882,603882,金域医学,19.34,0.62,0.12,19.59,19.24,47.73,10.9,8.85548771918E9,1.8569197E7,44.19,957131
SZ000045,000045,深纺织A,6.46,0.62,0.04,6.61,6.35,12.67,6.35,3.30283100254E9,1.486140292E7,68.86,2290648
SZ002193,002193,如意集团,13.01,0.62,0.08,13.26,12.58,17.89,9.43,3.4049193055E9,4.268868576E7,42.31,3281245
SZ002517,002517,恺英网络,4.88,0.62,0.03,4.98,4.82,19.27,4.62,1.050428605392E10,7.415753934E7,6.7,15119721
SZ002654,002654,万润科技,4.84,0.62,0.03,4.88,4.78,11.15,4.78,4.36861002952E9,9782938.0,27.17,2025700
SZ300436,300436,广生堂,24.44,0.62,0.15,24.67,24.24,46.6,23.0,3.4512071048E9,7758551.0,324.58,317200
SH000096,000096,上证下游,3524.23,0.62,21.77,3564.07,3493.11,4476.06,3464.22,0.0,2.6522692202E10,,1752309300
SH000903,000903,中证100,3422.25,0.62,20.98,3458.37,3395.57,4568.37,3352.94,0.0,4.61240664471E10,,3667577200
SZ399249,399249,综企指数,512.73,0.62,3.16,521.06,510.93,1034.88,507.13,0.0,1.95134483E8,,32634633
SZ399313,399313,巨潮100,3794.39,0.62,23.44,3834.67,3764.48,5099.78,3716.87,0.0,5.0240302773E10,,3623959043
SZ399903,399903,中证100,3422.25,0.62,20.99,3458.37,3395.57,4568.37,3352.94,0.0,4.6124066447E10,,3667577200
SH600152,600152,维科技术,4.96,0.61,0.03,5.01,4.92,12.68,4.83,2.25858930512E9,8378021.0,58.97,1686700
SH600312,600312,平高电气,4.96,0.61,0.03,5.0,4.92,12.15,4.89,6.73032969264E9,1.2488595E7,45.0,2521254
SH600367,600367,红星发展,8.24,0.61,0.05,8.32,8.15,16.33,7.55,2.4558908E9,8870680.0,20.1,1076920
SH600676,600676,交运股份,4.92,0.61,0.03,4.93,4.87,8.95,4.53,5.06018528448E9,6007598.0,10.57,1224601
SH601066,601066,中信建投,8.29,0.61,0.05,8.57,8.24,11.98,6.5,6.338853362302E10,2.90000689E8,16.45,34630611
SH601677,601677,明泰铝业,9.86,0.61,0.06,9.92,9.78,14.88,9.48,5.8161814519E9,1.1127897E7,13.64,1127400
SH601996,601996,丰林集团,3.31,0.61,0.02,3.36,3.28,6.04,3.28,3.17158904E9,8899310.0,26.1,2675000
SZ000521,000521,长虹美菱,3.29,0.61,0.02,3.31,3.26,5.98,3.24,3.43672702849E9,7617632.27,,2318163
SZ002688,002688,金河生物,4.97,0.61,0.03,4.99,4.93,8.03,4.83,3.15738958535E9,4199852.4,27.03,847460
SZ300011,300011,鼎汉技术,6.57,0.61,0.04,6.64,6.46,14.5,5.9,3.67033304259E9,2.711928888E7,39.08,4131477
SH000148,000148,消费领先,6870.55,0.61,41.57,6949.78,6804.37,8318.6,6658.17,0.0,2.9361201097E10,,1747779800
SH000959,000959,银河99,5842.98,0.61,35.55,5897.25,5797.44,7860.76,5675.83,0.0,4.74098924961E10,,3213447700
SH600155,600155,华创阳安,6.67,0.6,0.04,6.76,6.61,14.91,6.39,1.160284284216E10,1.7208627E7,134.62,2574764
SH600163,600163,中闽能源,3.36,0.6,0.02,3.41,3.33,4.74,3.22,3.3582031728E9,2807375.0,19.51,834486
SH601727,601727,上海电气,5.02,0.6,0.03,5.04,4.96,9.07,4.78,7.392040719934E10,4.0544751E7,25.82,8084600
SH603586,603586,金麒麟,13.31,0.6,0.08,13.41,13.21,34.6,12.91,2.86987558E9,4195954.0,26.38,314900
SH603611,603611,诺力股份,13.34,0.6,0.08,13.51,13.22,19.29,12.29,3.57463381036E9,5900411.0,18.58,440781
SZ000750,000750,国海证券,3.37,0.6,0.02,3.39,3.35,6.14,3.34,1.420637644564E10,4.496983416E7,118.46,13347245
SZ000848,000848,承德露露,8.43,0.6,0.05,8.52,8.34,11.78,8.15,8.24928379704E9,3.106734758E7,18.8,3684246
SZ000921,000921,海信科龙,8.35,0.6,0.05,8.42,8.25,16.18,7.51,1.13787568395E10,5.817091787E7,5.35,6979271
SZ002029,002029,七匹狼,6.73,0.6,0.04,6.84,6.67,9.86,6.31,5.0856591E9,1.350162077E7,15.44,1999186
SZ002298,002298,中电兴发,6.73,0.6,0.04,6.84,6.65,11.7,6.46,4.7376552418E9,3.242767172E7,27.08,4806301
SZ002403,002403,爱仕达,8.37,0.6,0.05,8.44,8.3,13.13,8.19,2.93218510437E9,5656812.2,16.39,676392
SZ002488,002488,金固股份,10.08,0.6,0.06,10.2,9.89,16.8,8.83,6.79528860192E9,6.46946657E7,33.43,6431116
SZ002679,002679,福建金森,11.7,0.6,0.07,11.73,11.56,17.04,10.59,2.7583452E9,9677507.96,30.48,829507
SZ300039,300039,上海凯宝,4.99,0.6,0.03,5.05,4.94,7.4,4.94,5.346754062E9,1.551497985E7,20.49,3105170
SZ399655,399655,深证绩效,6594.75,0.6,39.65,6684.25,6547.94,8366.34,6527.54,0.0,1.9701689541E10,,966828089
SZ399937,399937,中证公用,2154.66,0.6,12.93,2169.2,2144.16,2169.2,2144.16,0.0,4.6731505836E9,,650415900
SH600096,600096,云天化,5.08,0.59,0.03,5.14,5.03,9.24,4.72,6.71260602104E9,1.5025295E7,11.33,2952818
SH600828,600828,茂业商业,5.1,0.59,0.03,5.1,5.03,7.18,4.6,8.8331109795E9,3425225.0,7.48,674270
SH601179,601179,中国西电,3.39,0.59,0.02,3.42,3.37,5.69,3.27,1.737674117328E10,9534041.0,31.1,2806800
SH603331,603331,百达精工,15.3,0.59,0.09,15.68,15.23,26.13,14.98,1.94697549E9,1.0497875E7,28.91,681799
SH603389,603389,亚振家居,15.31,0.59,0.09,15.38,15.03,17.79,9.8,3.3522776E9,2.0636101E7,165.8,1350684
SH603819,603819,神力股份,15.34,0.59,0.09,15.47,15.2,26.88,12.88,1.8533788E9,8674651.0,63.76,565300
SH603871,603871,嘉友国际,39.12,0.59,0.23,39.74,38.86,62.05,35.55,4.38144E9,2.5517589E7,18.84,649074
SZ000567,000567,海德股份,11.98,0.59,0.07,12.12,11.93,32.0,11.78,5.29713402846E9,1.814264942E7,61.35,1508792
SZ000589,000589,黔轮胎A,3.39,0.59,0.02,3.41,3.36,5.75,3.05,2.62882399056E9,6213871.85,,1835705
SZ000662,000662,天夏智慧,5.1,0.59,0.03,5.18,5.04,13.47,4.96,5.5747984434E9,2.790228411E7,10.66,5450096
SZ000799,000799,酒鬼酒,18.69,0.59,0.11,18.93,18.51,32.1,18.48,6.0729226362E9,7.492078854E7,29.23,4000492
SZ002013,002013,中航机电,8.53,0.59,0.05,8.72,8.35,9.09,5.42,3.078164234755E10,2.055330079E8,50.18,23920978
SZ002221,002221,东华能源,8.51,0.59,0.05,8.55,8.37,13.52,8.19,1.403965183224E10,5.760631842E7,11.06,6804146
SZ002280,002280,联络互动,5.1,0.59,0.03,5.15,5.05,10.1,4.85,1.11034633425E10,4.892147699E7,59.27,9589500
SZ002612,002612,朗姿股份,10.19,0.59,0.06,10.34,10.11,15.01,9.87,4.076E9,8867424.08,16.64,868488
SZ002731,002731,萃华珠宝,15.32,0.59,0.09,15.62,15.19,24.83,12.97,2.3084176E9,2.323699207E7,39.63,1512339
SZ002797,002797,第一创业,5.15,0.59,0.03,5.21,5.12,13.64,5.09,1.803736E10,1.1445393366E8,58.98,22160797
SZ002908,002908,德生科技,27.39,0.59,0.16,27.77,26.81,46.79,9.72,3.6521826E9,4.522826832E7,61.17,1651838
SH000042,000042,上证央企,1406.48,0.59,8.31,1417.14,1393.69,1874.45,1332.07,0.0,1.5783577176E10,,1807568500
SH000056,000056,上证国企,909.39,0.59,5.36,916.6,902.07,1203.04,889.39,0.0,2.8025253411E10,,2813220900
SH000945,000945,内地运输,1401.53,0.59,8.18,1414.15,1391.65,1953.77,1389.18,0.0,2.766378051E9,,404025198
SZ399399,399399,中经GDP,5842.4,0.59,34.13,5916.52,5797.72,7697.9,5709.36,0.0,6.0759263407E10,,4861146057
SH600112,600112,天成控股,3.48,0.58,0.02,3.59,3.42,8.72,2.91,1.77203286408E9,7.3041336E7,,20788666
SH600428,600428,中远海特,3.44,0.58,0.02,3.47,3.41,7.42,3.29,7.38447865224E9,1.4807788E7,32.87,4305310
SH600479,600479,千金药业,8.68,0.58,0.05,8.78,8.6,14.27,8.6,3.63264177556E9,1.2731759E7,15.81,1465673
SH600750,600750,江中药业,15.69,0.58,0.09,15.85,15.57,22.76,14.51,6.5898E9,3.413607E7,15.12,2171318
SH600798,600798,宁波海运,3.48,0.58,0.02,3.51,3.45,6.64,3.28,3.58736129904E9,1.0216258E7,20.38,2933366
SH601258,601258,庞大集团,1.73,0.58,0.01,1.74,1.71,2.97,1.64,1.154716768546E10,2.6681838E7,66.37,15454800
SH601669,601669,中国电建,5.22,0.58,0.03,5.27,5.16,8.2,5.01,7.986096282528E10,5.1796568E7,10.36,9918533
SH603029,603029,天鹅股份,13.87,0.58,0.08,14.01,13.71,27.41,13.62,1.2946258E9,7145292.0,181.38,514900
SZ000700,000700,模塑科技,3.44,0.58,0.02,3.47,3.4,7.27,3.4,2.84549477616E9,3305061.9,103.49,962802
SZ000850,000850,华茂股份,3.45,0.58,0.02,3.47,3.41,5.44,3.41,3.25564428105E9,1.541989134E7,14.6,4476252
SZ000993,000993,闽东电力,5.21,0.58,0.03,5.25,5.18,10.49,5.15,2.38592708055E9,3499104.0,,670800
SZ002738,002738,中矿资源,15.67,0.58,0.09,15.83,15.58,34.39,15.2,3.01373275E9,9129854.5,52.92,581050
SZ300035,300035,中科电气,5.23,0.58,0.03,5.29,5.16,11.67,4.89,2.70917168334E9,1.3792662E7,38.97,2638000
SZ300066,300066,三川智慧,3.44,0.58,0.02,3.49,3.41,6.45,3.36,3.57771442128E9,9777653.5,46.87,2833350
SH000007,000007,公用指数,4685.05,0.58,27.16,4709.71,4630.32,6337.82,4630.32,6.0840196746E12,9.3887592792E9,,1174008200
SH000052,000052,50基本,2706.26,0.58,15.72,2728.26,2684.52,3536.31,2556.45,0.0,2.4990642531E10,,1836083000
SH000055,000055,上证地企,974.54,0.58,5.63,983.17,967.84,1286.76,963.31,0.0,1.2241676235E10,,1005652400
SH000857,000857,500医药,10476.04,0.58,60.36,10629.65,10383.1,13677.64,9985.03,0.0,5.401082241E9,,384242100
SZ399433,399433,国证交运,1627.56,0.58,9.4,1641.24,1616.29,2268.97,1613.56,0.0,3.30636763E9,,524037519
SZ399804,399804,中证体育,1252.93,0.58,7.25,1269.35,1241.87,2111.42,1229.33,0.0,9.89267552E8,,105433052
SH600022,600022,山东钢铁,1.77,0.57,0.01,1.79,1.75,2.56,1.74,1.937539282032E10,9.5813887E7,6.44,54032321
SH600172,600172,黄河旋风,3.52,0.57,0.02,3.56,3.45,10.55,3.45,5.19663931424E9,6.6339933E7,18.83,18901777
SH600231,600231,凌钢股份,3.5,0.57,0.02,3.56,3.5,6.39,2.96,9.6987896005E9,3.9054717E7,6.26,11069063
SH600792,600792,云煤能源,3.53,0.57,0.02,3.66,3.5,6.35,3.16,3.494430308E9,2.2008312E7,104.41,6181308
SH600996,600996,贵广网络,7.09,0.57,0.04,7.17,7.03,12.75,6.89,7.39181024669E9,8646383.0,20.42,1217200
SH603077,603077,和邦生物,1.75,0.57,0.01,1.76,1.74,2.44,1.57,1.5454687899E10,2.5503236E7,28.87,14591093
SH603811,603811,诚意药业,26.65,0.57,0.15,27.29,26.35,38.27,23.3,2.27058E9,8732855.0,26.97,326700
SH603880,603880,南卫股份,15.76,0.57,0.09,15.95,15.6,27.16,14.12,2.0488E9,3.533328E7,35.19,2241774
SZ000766,000766,通化金马,8.8,0.57,0.05,9.1,8.48,15.3,6.31,8.5051534216E9,2.9940092502E8,31.24,34069284
SZ002604,002604,*ST龙力,1.76,0.57,0.01,1.78,1.74,12.76,1.54,1.05522806752E9,1.0233694E7,,5812700
SZ002756,002756,永兴特钢,14.04,0.57,0.08,14.19,13.97,29.99,13.95,5.0544E9,2.030002246E7,12.36,1441580
SZ300256,300256,星星科技,3.53,0.57,0.02,3.58,3.49,7.32,3.4,3.41340461538E9,2.816062179E7,44.02,7968697
SZ300320,300320,海达股份,5.32,0.57,0.03,5.4,5.25,13.87,4.95,3.19856589612E9,1.53750544E7,18.61,2885540
SZ399622,399622,深证公用,1637.39,0.57,9.26,1649.94,1625.68,2508.75,1557.51,0.0,1.099894301E9,,159332190
SH600097,600097,开创国际,10.75,0.56,0.06,10.8,10.65,19.08,9.8,2.59006800925E9,1.0506732E7,15.49,980523
SH600780,600780,通宝能源,3.57,0.56,0.02,3.59,3.54,5.68,3.53,4.09301400711E9,7254279.0,22.89,2038138
SH600881,600881,亚泰集团,3.56,0.56,0.02,3.61,3.54,5.68,3.52,1.156613237328E10,1.6082576E7,14.47,4503930
SH601288,601288,农业银行,3.59,0.56,0.02,3.61,3.57,4.64,3.25,1.25643909160407E12,3.77530168E8,6.28,105213549
SH601326,601326,秦港股份,3.58,0.56,0.02,3.6,3.55,10.89,3.54,2.000293496E10,1.1507616E7,18.56,3223275
SH603618,603618,杭电股份,5.39,0.56,0.03,5.46,5.33,10.26,5.33,3.70227730873E9,1.5949262E7,40.78,2962629
SH900927,900927,物贸B股,0.718,0.56,0.004,0.728,0.714,1.048,0.588,3.5610855225E8,304178.0,47.83,421827
SZ000952,000952,广济药业,10.69,0.56,0.06,10.85,10.6,16.84,10.42,2.69073193397E9,2.567112619E7,15.7,2389600
SZ002033,002033,丽江旅游,7.15,0.56,0.04,7.2,7.08,10.62,6.73,3.92885858365E9,1.119453793E7,17.61,1568089
SZ002067,002067,景兴纸业,3.61,0.56,0.02,3.65,3.59,7.31,3.52,4.07370811E9,1.580365833E7,6.27,4373116
SZ002399,002399,海普瑞,17.85,0.56,0.1,18.14,17.72,26.01,14.92,2.22625504164E10,5.730411684E7,64.91,3192478
SZ002421,002421,达实智能,3.62,0.56,0.02,3.65,3.58,7.22,3.54,6.88581640898E9,2.116416154E7,22.58,5846006
SZ002587,002587,奥拓电子,5.37,0.56,0.03,5.44,5.31,8.28,5.31,3.28222365858E9,1.162906316E7,21.3,2164468
SH000072,000072,工业等权,2330.17,0.56,12.87,2350.02,2309.07,3217.78,2281.24,0.0,6.194303559E9,,780851000
SH000130,000130,380波动,8092.46,0.56,44.81,8142.63,8034.01,10524.19,8025.09,0.0,4.169382625E9,,682660500
SH000159,000159,沪股通,2603.79,0.56,14.54,2631.02,2583.59,3404.88,2545.82,0.0,7.6324966742E10,,6774837500
SH600027,600027,华电国际,3.66,0.55,0.02,3.69,3.64,4.61,3.36,3.609849454998E10,4.2901252E7,22.17,11707322
SH600563,600563,法拉电子,47.16,0.55,0.26,48.1,46.76,60.61,37.1,1.0611E10,7.0012534E7,23.62,1476406
SH600594,600594,益佰制药,7.25,0.55,0.04,7.33,7.17,14.12,7.13,5.74147365E9,3.274661E7,15.52,4512958
SH600896,600896,*ST海投,3.64,0.55,0.02,3.67,3.61,9.17,3.4,3.163520633E9,3242490.0,,890500
SH603520,603520,司太立,20.16,0.55,0.11,20.43,20.03,33.4,19.02,2.4192E9,7688556.0,25.85,380758
SZ002283,002283,天润曲轴,3.65,0.55,0.02,3.69,3.63,7.07,3.62,4.1155720197E9,1.08925852E7,11.52,2972468
SZ002358,002358,森源电气,14.53,0.55,0.08,14.54,14.31,19.12,13.03,1.350936887581E10,7.639520076E7,27.66,5295400
SZ002684,002684,猛狮科技,7.29,0.55,0.04,7.63,7.22,23.34,6.41,4.13615929581E9,1.2314054778E8,,16740310
SZ300088,300088,长信科技,5.48,0.55,0.03,5.57,5.43,10.7,5.11,1.259786138072E10,8.809677143E7,20.69,16004374
SZ300141,300141,和顺电气,7.28,0.55,0.04,7.4,7.21,19.78,7.18,1.860037088E9,5300009.98,406.32,726766
SZ300567,300567,精测电子,71.39,0.55,0.39,73.35,70.02,88.99,47.31,1.168040346E10,1.1854517165E8,50.41,1640364
SH000019,000019,治理指数,926.09,0.55,5.09,934.99,918.86,1196.94,895.2,0.0,3.6450435097E10,,3750442100
SH000047,000047,上证全指,2801.61,0.55,15.41,2830.64,2779.98,3669.26,2740.74,1.40747317524E13,7.4725275723E10,,6967655400
SH000136,000136,180低贝,8349.27,0.55,45.26,8400.21,8292.61,11018.82,8030.35,0.0,1.1953846799E10,,1134572300
SZ399415,399415,I100,4698.13,0.55,25.49,4744.75,4658.86,6692.3,4632.67,0.0,8.732620957E9,,1061686025
SZ399420,399420,国证保证,1033.35,0.55,5.64,1044.49,1026.61,1564.36,1000.01,0.0,7.071762628E9,,426099361
SZ399637,399637,深证地产,4278.77,0.55,23.53,4320.19,4252.27,6729.9,4174.0,0.0,2.621170166E9,,317625073
SH603126,603126,中材节能,5.6,0.54,0.03,5.67,5.54,16.01,5.54,3.4188E9,6599946.0,28.35,1177296
SH603368,603368,柳药股份,31.46,0.54,0.17,31.82,31.18,41.17,27.96,8.1504504224E9,3.1773137E7,17.52,1008848
SZ000004,000004,国农科技,16.91,0.54,0.09,16.99,16.75,31.44,16.6,1.42004572644E9,5062224.98,99.15,299700
SZ002433,002433,太安堂,5.55,0.54,0.03,5.61,5.51,9.98,5.4,4.26743496E9,1.3362732E7,17.4,2405800
SZ002487,002487,大金重工,3.73,0.54,0.02,3.75,3.7,6.51,3.44,2.059706E9,3561082.11,39.89,955503
SZ002546,002546,新联电子,3.75,0.54,0.02,3.8,3.72,6.27,3.44,3.12768411E9,8222949.16,24.46,2191803
SZ300079,300079,数码科技,3.7,0.54,0.02,3.76,3.64,5.73,3.19,5.3042417894E9,8.066655143E7,133.45,21701155
SZ399695,399695,深证节能,1989.52,0.54,10.59,2006.13,1975.02,3470.78,1968.18,,6.652132966E9,,856138157
SH000135,000135,180高贝,4864.89,0.54,26.27,4921.21,4827.63,7409.67,4796.18,0.0,1.7788829239E10,,1611532100
SH000940,000940,财富大盘,4380.87,0.54,23.71,4422.15,4350.19,5894.27,4287.05,0.0,6.88090461506E10,,6392919000
SH000954,000954,地企100,1012.59,0.54,5.5,1022.47,1005.2,1380.71,1003.87,0.0,2.2533100649E10,,1935550556
SH600332,600332,白云山,35.96,0.53,0.19,36.66,35.49,45.87,22.98,5.846344252604E10,3.5466846E8,16.6,9814340
SH600361,600361,华联综超,3.77,0.53,0.02,3.82,3.75,6.39,3.75,2.51009585086E9,6993408.0,49.05,1849367
SH600640,600640,号百控股,11.35,0.53,0.06,12.22,10.88,19.4,9.08,9.031148919E9,2.98633183E8,40.79,26436304
SH600761,600761,安徽合力,9.52,0.53,0.05,9.64,9.47,10.75,8.21,7.04652123504E9,2.1924765E7,13.41,2291740
SH600791,600791,京能置业,3.79,0.53,0.02,3.82,3.75,12.07,3.71,1.7164152E9,1.0320211E7,31.78,2723400
SH603685,603685,晨丰科技,15.3,0.53,0.08,15.5,15.15,33.88,15.01,1.989E9,1.1151381E7,19.79,726740
SH900945,900945,海控B股,0.382,0.53,0.002,0.39,0.378,0.57,0.377,6.41993796606E9,132384.0,16.13,342902
SZ000554,000554,泰山石油,5.71,0.53,0.03,5.75,5.67,10.93,5.39,2.7453298572E9,1.3613493E7,974.15,2383600
SZ002519,002519,银河电子,3.79,0.53,0.02,3.88,3.75,9.15,3.61,4.26917310342E9,1.10767821E7,25.09,2907700
SZ300151,300151,昌红科技,5.68,0.53,0.03,5.8,5.62,10.57,5.19,2.8542E9,9213347.88,63.26,1612400
SZ300403,300403,地尔汉宇,5.65,0.53,0.03,5.71,5.62,10.24,5.55,3.40695E9,4525350.7,26.69,798280
SZ300459,300459,金科文化,7.6,0.53,0.04,7.65,7.52,13.96,7.38,1.4981370762E10,2.539427086E7,20.15,3344428
SH000005,000005,商业指数,2368.19,0.53,12.48,2396.24,2354.13,3831.92,2339.5,0.0,6.7171102616E9,,649031200
SH000847,000847,腾讯济安,1909.62,0.53,10.03,1929.52,1897.21,2635.03,1895.63,0.0,1.0425985208E10,,1149609000
SH000963,000963,中证下游,4732.88,0.53,24.74,4795.76,4690.81,6174.54,4651.77,0.0,4.37486508839E10,,2679856500
